id_estacion;latitud;longitud;fecha;no2
28079004;40.424319;-3.711782;19/04/2016 19:00;76
28079004;40.424319;-3.711782;19/04/2016 20:00;83
28079004;40.424319;-3.711782;19/04/2016 20:00;83
28079004;40.424319;-3.711782;19/04/2016 21:00;66
28079004;40.424319;-3.711782;19/04/2016 21:00;66
28079004;40.424319;-3.711782;19/04/2016 22:00;53
28079004;40.424319;-3.711782;19/04/2016 22:00;53
28079004;40.424319;-3.711782;19/04/2016 22:00;53
28079004;40.424319;-3.711782;19/04/2016 23:00;45
28079004;40.424319;-3.711782;19/04/2016 23:00;45
28079004;40.424319;-3.711782;20/04/2016 3:00;37
28079004;40.424319;-3.711782;20/04/2016 3:00;37
28079004;40.424319;-3.711782;20/04/2016 3:00;37
28079004;40.424319;-3.711782;20/04/2016 4:00;34
28079004;40.424319;-3.711782;02/05/2016 8:00;42
28079004;40.424319;-3.711782;02/05/2016 8:00;42
28079004;40.424319;-3.711782;04/05/2016 15:00;49
28079004;40.424319;-3.711782;06/05/2016 15:00;34
28079004;40.424319;-3.711782;08/05/2016 19:00;32
28079004;40.424319;-3.711782;15/05/2016 12:00;14
28079004;40.424319;-3.711782;17/05/2016 4:00;27
28079004;40.424319;-3.711782;17/05/2016 4:00;27
28079004;40.424319;-3.711782;19/05/2016 7:00;9
28079004;40.424319;-3.711782;21/05/2016 16:00;29
28079004;40.424319;-3.711782;28/05/2016 17:00;20
28079008;40.42153;-3.68224;07/03/2016 15:00;44
28079008;40.42153;-3.68224;07/03/2016 16:00;41
28079008;40.42153;-3.68224;07/03/2016 16:00;41
28079008;40.42153;-3.68224;07/03/2016 16:00;41
28079008;40.42153;-3.68224;07/03/2016 17:00;46
28079008;40.42153;-3.68224;07/03/2016 17:00;46
28079008;40.42153;-3.68224;07/03/2016 17:00;46
28079008;40.42153;-3.68224;07/03/2016 17:00;46
28079008;40.42153;-3.68224;07/03/2016 18:00;44
28079008;40.42153;-3.68224;07/03/2016 18:00;44
28079008;40.42153;-3.68224;07/03/2016 19:00;54
28079008;40.42153;-3.68224;07/03/2016 19:00;54
28079008;40.42153;-3.68224;07/03/2016 19:00;54
28079008;40.42153;-3.68224;07/03/2016 20:00;62
28079008;40.42153;-3.68224;07/03/2016 20:00;62
28079008;40.42153;-3.68224;07/03/2016 21:00;59
28079008;40.42153;-3.68224;07/03/2016 21:00;59
28079008;40.42153;-3.68224;07/03/2016 21:00;59
28079008;40.42153;-3.68224;07/03/2016 22:00;50
28079008;40.42153;-3.68224;07/03/2016 22:00;50
28079008;40.42153;-3.68224;08/03/2016 0:00;24
28079008;40.42153;-3.68224;22/03/2016 15:00;34
28079008;40.42153;-3.68224;22/03/2016 15:00;34
28079008;40.42153;-3.68224;22/03/2016 15:00;34
28079008;40.42153;-3.68224;22/03/2016 16:00;54
28079008;40.42153;-3.68224;22/03/2016 16:00;54
28079008;40.42153;-3.68224;22/03/2016 16:00;54
28079008;40.42153;-3.68224;22/03/2016 16:00;54
28079008;40.42153;-3.68224;22/03/2016 17:00;66
28079008;40.42153;-3.68224;22/03/2016 17:00;66
28079008;40.42153;-3.68224;22/03/2016 18:00;52
28079008;40.42153;-3.68224;22/03/2016 18:00;52
28079008;40.42153;-3.68224;22/03/2016 19:00;61
28079008;40.42153;-3.68224;23/03/2016 21:00;65
28079008;40.42153;-3.68224;23/03/2016 21:00;65
28079008;40.42153;-3.68224;23/03/2016 21:00;65
28079008;40.42153;-3.68224;23/03/2016 22:00;78
28079008;40.42153;-3.68224;23/03/2016 22:00;78
28079008;40.42153;-3.68224;23/03/2016 22:00;78
28079008;40.42153;-3.68224;23/03/2016 23:00;72
28079008;40.42153;-3.68224;23/03/2016 23:00;72
28079008;40.42153;-3.68224;23/03/2016 23:00;72
28079008;40.42153;-3.68224;23/03/2016 23:00;72
28079008;40.42153;-3.68224;24/03/2016 0:00;40
28079008;40.42153;-3.68224;24/03/2016 0:00;40
28079008;40.42153;-3.68224;24/03/2016 0:00;40
28079008;40.42153;-3.68224;24/03/2016 1:00;41
